hotel_class,name,id,locality,region
3.0,Holiday Inn Midtown West 31st Street,1940859,New York City,NY
3.5,Courtyard by Marriott New York Manhattan / Midtown East,99371,New York City,NY
2.0,Comfort Inn Lower East Side,1583937,New York City,NY
3.0,Hilton Garden Inn New York - Chelsea,641209,New York City,NY
3.0,Hampton Inn Madison Square Garden,498869,New York City,NY
3.0,Hampton Inn Manhattan / Times Square South,1500405,New York City,NY
4.0,Affinia Shelburne,93543,New York City,NY
4.0,The Kimberly Hotel,93335,New York City,NY
5.0,Gansevoort Park Avenue NYC,1456411,New York City,NY
5.0,"The Carlyle, A Rosewood Hotel",93419,New York City,NY
3.5,Affinia Gardens,93467,New York City,NY
4.0,Fitzpatrick Manhattan,113309,New York City,NY
3.0,Candlewood Suites New York City Times Square,1025779,New York City,NY
2.8850684495383634,Hotel Mulberry,1791248,New York City,NY
3.5,Aloft Harlem,1878946,New York City,NY
4.0,On The Ave Hotel,99288,New York City,NY
3.0,Ameritania Hotel,99332,New York City,NY
4.0,Flatiron Hotel,1563892,New York City,NY
3.0,Eastgate Tower,93435,New York City,NY
4.0,Kitano New York,93337,New York City,NY
3.5,Four Points by Sheraton Manhattan SoHo Village,1157456,New York City,NY
3.0,Pod 51,93358,New York City,NY
2.0,Comfort Inn Manhattan Bridge,1383001,New York City,NY
4.0,The Marcel at Gramercy,99382,New York City,NY
4.0,Hilton Club New York,1379306,New York City,NY
4.0,Le Parker Meridien,93464,New York City,NY
3.0,Hotel 373,624442,New York City,NY
2.5,Washington Square Hotel,93382,New York City,NY
4.0,The Gotham Hotel,1963673,New York City,NY
4.0,Mondrian Soho,1786395,New York City,NY
2.5,Cosmopolitan Hotel - Tribeca,93351,New York City,NY
3.0,Hotel East Houston,1007724,New York City,NY
4.5,Soho Grand Hotel,93561,New York City,NY
3.5,Club Quarters Wall Street,217623,New York City,NY
3.0,The Milburn Hotel,121987,New York City,NY
3.5,Manhattan Centre Hotel,617306,New York City,NY
3.5,Excelsior Hotel,93334,New York City,NY
2.8850684495383634,AKA United Nations,502407,New York City,NY
3.5,Wyndham Garden Chinatown,2622936,New York City,NY
3.5,Hotel Belleclaire,93390,New York City,NY
4.0,New York Marriott East Side,93475,New York City,NY
3.0,Roger Smith Hotel,80107,New York City,NY
2.8850684495383634,The Mercer Hotel,112053,New York City,NY
3.5,"Wyndham Garden Hotel Manhattan, Chelsea West",1027901,New York City,NY
4.0,The Manhattan Club,99321,New York City,NY
4.0,Doubletree Hotel New York City-Financial District,1858923,New York City,NY
3.0,Hotel Stanford,93565,New York City,NY
3.5,The Franklin,93575,New York City,NY
3.0,Edison Hotel Times Square,93437,New York City,NY
2.5,Comfort Inn Times Square South,673077,New York City,NY
4.0,Stay.,93376,New York City,NY
4.0,The Bentley Hotel,99302,New York City,NY
3.5,Hotel Wales,93625,New York City,NY
3.0,"The GEM Hotel-SoHo, an Ascend Collection hotel",247814,New York City,NY
2.5,Hotel St. James,290978,New York City,NY
4.0,Paramount Hotel Times Square New York,93517,New York City,NY
2.5,Wolcott Hotel,93333,New York City,NY
3.0,Skyline Hotel,93345,New York City,NY
2.8850684495383634,3 West Club,217629,New York City,NY
4.0,Doubletree By Hilton - Times Square South,1149404,New York City,NY
4.0,W New York,112066,New York City,NY
2.0,BEST WESTERN Convention Center Hotel,235228,New York City,NY
2.5,Mayfair Hotel,99357,New York City,NY
3.5,the Lexington,93526,New York City,NY
3.0,Astor on the Park,99443,New York City,NY
2.5,Tribeca Blu Hotel,3168954,New York City,NY
3.0,Buckingham Hotel,234762,New York City,NY
2.0,Americana Inn,121981,New York City,NY
4.0,The Roosevelt Hotel,99766,New York City,NY
3.0,Holiday Inn Midtown / 57th St,93344,New York City,NY
4.0,King & Grove New York,125274,New York City,NY
3.5,Holiday Inn NYC - Manhattan 6th Avenue,673080,New York City,NY
2.5,Park 79 Hotel,246797,New York City,NY
4.0,Flatotel,93440,New York City,NY
2.5,Comfort Inn Chelsea,93401,New York City,NY
2.5,Hotel Deauville,93364,New York City,NY
2.8850684495383634,Chelsea Hotel,219622,New York City,NY
2.8850684495383634,America's Best Value Inn Mayor Hotel,1448670,New York City,NY
2.0,Apollo,598980,New York City,NY
2.5,Hotel Pennsylvania New York,214197,New York City,NY
2.5,Howard Johnson Manhattan Soho,3506933,New York City,NY
2.8850684495383634,BEST WESTERN PLUS Queens Court Hotel,249780,New York City,NY
2.0,Manhattan Broadway Hotel,122007,New York City,NY
1.0,The Amsterdam Inn,260396,New York City,NY
2.8850684495383634,New York Escape,616887,New York City,NY
2.8850684495383634,Downtown Athletic Center,121985,New York City,NY
4.0,Thompson Hotel,1872507,New York City,NY
2.8850684495383634,Oakwood Midtown East,234764,New York City,NY
2.8850684495383634,Oakwood Chelsea,1146076,New York City,NY
2.8850684495383634,Hotel Delmonico,1165409,New York City,NY
2.8850684495383634,Hotel Riverview,122011,New York City,NY
1.0,Chocolat Hostel,217613,New York City,NY
2.8850684495383634,Luxurstay B&B,1206876,New York City,NY
2.0,New York Inn,93356,New York City,NY
1.0,Mount Royal Hotel & Hostel,557499,New York City,NY
2.8850684495383634,National at Park Towers,1147661,New York City,NY
2.8850684495383634,Signature Properties,1547031,New York City,NY
2.8850684495383634,Senton Hotel,284904,New York City,NY
2.8850684495383634,Sakuratei,1699664,New York City,NY
2.8850684495383634,HOTEL 52,1141305,New York City,NY
2.8850684495383634,Elk Hotel,1990870,New York City,NY
2.8850684495383634,The Soho Loft,665814,New York City,NY
2.8850684495383634,Third Ave House,1164614,New York City,NY
2.8850684495383634,Hyatt Union Square,3533197,New York City,NY
3.5,Hyatt Place New York Midtown South,2554351,New York City,NY
2.8850684495383634,Hampton Inn Manhattan/ Downtown Financial,3580899,New York City,NY
2.8850684495383634,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,3613090,New York City,NY
2.8850684495383634,Executive Club At West Park,224220,New York City,NY
2.8850684495383634,Churchill Suites Midtown East,671821,New York City,NY
2.8850684495383634,Broadway Tower,224225,New York City,NY
2.8850684495383634,Bristol Plaza,93418,New York City,NY
2.8850684495383634,Beacon Light Motel,1529345,New York City,NY
2.8850684495383634,Asiatic Hotel - Flushing,3411847,New York City,NY
3.5,Holiday Inn New York City-Manhattan,3236642,New York City,NY
2.5,Holiday Inn Express NYC -Herald Square 36th St,3529145,New York City,NY
3.0,Holiday Inn Express New York - Manhattan West Side,3572583,New York City,NY
2.8850684495383634,346 Inn,252870,New York City,NY
2.8850684495383634,Wyndham Financial District,1158761,New York City,NY
4.0,West Park Hotel,1820216,New York City,NY
2.8850684495383634,Wall Street District Hotel,1177257,New York City,NY
2.8850684495383634,Signature Suites The Sullivan Suites,646442,New York City,NY
2.8850684495383634,The Refinery Hotel,3344640,New York City,NY
2.8850684495383634,Oxbridge Apts Gramecy Park,247982,New York City,NY
2.8850684495383634,Oakwood Sonoma,234766,New York City,NY
2.8850684495383634,Oakwood Ocean At 1 West Street,234765,New York City,NY
2.8850684495383634,Oakwood Bridge Tower Place,235235,New York City,NY
2.8850684495383634,Oakwood at West 53rd,1146278,New York City,NY
2.8850684495383634,Oakwood at the Blake,1484261,New York City,NY
2.8850684495383634,National at the Metropolis,1146129,New York City,NY
2.8850684495383634,Lafayette International Guesthouse,1203394,New York City,NY
2.8850684495383634,John Street Suites By Aba,671822,New York City,NY
2.8850684495383634,Hampton Inn Manhattan/United Nations,3572587,New York City,NY
2.5,Comfort Inn New York City,3502291,New York City,NY
2.0,Sun Bright Hotel,673661,New York City,NY
1.0,West Side Inn,99287,New York City,NY
2.8850684495383634,Chelsea Inn - 11th Avenue,540545,New York City,NY
2.8850684495383634,Central Park House,1176643,New York City,NY
1.5,World Hotel,267183,New York City,NY
2.8850684495383634,Woogo Apartments - Times Square,580078,New York City,NY
1.0,Hotel Riverside Studios,224229,New York City,NY
2.8850684495383634,Empire Roof,2027969,New York City,NY
2.8850684495383634,La Semana Hotel,290982,New York City,NY
2.8850684495383634,Design Dream,2109422,New York City,NY
2.8850684495383634,Sutton Place Apartments,543021,New York City,NY
2.8850684495383634,The Aladdin,93380,New York City,NY
2.8850684495383634,Beekman Apartments,651216,New York City,NY
2.8850684495383634,Washington Hotel,225944,New York City,NY
2.8850684495383634,Tone on Lex,1201662,New York City,NY
2.8850684495383634,"The St. Regis Club at the Essex House, New York",239836,New York City,NY
2.8850684495383634,Allerton,93384,New York City,NY
2.8850684495383634,Achieve Guest House,774805,New York City,NY
2.8850684495383634,Metro-Home / United Nations Suites,281695,New York City,NY
2.8850684495383634,"A Hospitality Company, Inc.",254281,New York City,NY
2.8850684495383634,The Dorset,93572,New York City,NY
2.8850684495383634,Box Tree Inn,122022,New York City,NY
2.8850684495383634,Oakwood Cosmopolitan,235236,New York City,NY
2.8850684495383634,Metro Home / Trump Park,530265,New York City,NY
2.8850684495383634,Oakwood at Longacre House,268218,New York City,NY
2.8850684495383634,Oakwood at 777 6th Avenue,268217,New York City,NY
2.8850684495383634,The Melrose Hotel,1049347,New York City,NY
2.8850684495383634,YourStay MidTown Apartments,320562,New York City,NY
2.8850684495383634,Residence Inn New York Manhattan/Midtown East,3583686,New York City,NY
2.8850684495383634,JC's New York Hotel,662519,New York City,NY
2.8850684495383634,Riverside Hotel,99292,New York City,NY
2.8850684495383634,East Bridge,1199940,New York City,NY
2.8850684495383634,Room.A,1961167,New York City,NY
2.8850684495383634,The Helmsley Windsor,1161809,New York City,NY
2.8850684495383634,Morningside Inn,249710,New York City,NY
2.8850684495383634,Saint Nicholas Inn,1207461,New York City,NY
1.5,Hotel Carter,93421,New York City,NY
3.0,The Gem Hotel New York Clarion,1170336,New York City,NY
2.8850684495383634,Apartment Hotel 51,1497765,New York City,NY
2.8850684495383634,East 73rd and York Ave Apartment,1575440,New York City,NY
2.8850684495383634,Oxbridge Midtown East Apartments,1199530,New York City,NY
2.8850684495383634,The Carnegie Suites,651265,New York City,NY
1.0,Royal Park Hotel,1155229,New York City,NY
2.8850684495383634,St. Marks Hotel,290987,New York City,NY
3.0,Envoy Club Suites,256738,New York City,NY
2.8850684495383634,Sheraton Russell Hotel,1161790,New York City,NY
2.8850684495383634,Inter-Continental Central Park South New York,1161789,New York City,NY
2.8850684495383634,Riverside Tower,93539,New York City,NY
2.5,Marrakech Hotel on Broadway,113343,New York City,NY
2.0,Park Savoy,93357,New York City,NY
1.0,Murray Hill Inn,80093,New York City,NY
3.0,The GEM Hotel Midtown West,1217376,New York City,NY
2.8850684495383634,Hotel Olcott,1175436,New York City,NY
4.0,The Premier Hotel,249656,New York City,NY
2.0,Clarion Hotel Park Avenue,224217,New York City,NY
2.8850684495383634,Hotel Alexander,649058,New York City,NY
2.0,Days Inn Hotel New York City - Broadway,142114,New York City,NY
3.0,Milford Plaza Hotel,1938661,New York City,NY
4.0,Eurostars Wall Street,1164645,New York City,NY
3.0,Jolly Hotel Madison Towers,93470,New York City,NY
2.0,Windsor Hotel,267182,New York City,NY
3.5,Best Western PLUS President Hotel at Times Square,75711,New York City,NY
4.0,Park Central,93520,New York City,NY
2.8850684495383634,New York Budget Inn,3541823,New York City,NY
2.8850684495383634,Oakwood at 6th Avenue,1146072,New York City,NY
3.0,Beekman Tower Hotel,113297,New York City,NY
2.8850684495383634,NY Oyado,1497821,New York City,NY
2.0,Comfort Inn Convention Center,596200,New York City,NY
2.8850684495383634,Chelsea Inn - 17th Street,80081,New York City,NY
4.0,Hudson New York,223023,New York City,NY
2.8850684495383634,The Grant Hotel,616735,New York City,NY
2.8850684495383634,Esplanade,93438,New York City,NY
3.0,Amsterdam Court Hotel,80075,New York City,NY
2.8850684495383634,The Inn at Irving Place,93581,New York City,NY
2.0,Comfort Inn Central Park West,99447,New York City,NY
2.5,Belnord Hotel,217627,New York City,NY
2.5,254 East Vacation,550885,New York City,NY
3.0,The Hotel 91,1048678,New York City,NY
3.0,Holiday Inn Express New York City-Wall Street,1465008,New York City,NY
2.0,Chelsea Star Hotel,208888,New York City,NY
4.0,Empire Hotel,671150,New York City,NY
2.5,Hotel Azure,674743,New York City,NY
2.8850684495383634,The Helmsley Carlton House,93633,New York City,NY
3.5,The Manhattan at Times Square Hotel,93545,New York City,NY
3.5,Courtyard by Marriott New York Manhattan / Upper East Side,564851,New York City,NY
2.8850684495383634,Broadway Hotel and Hostel,643970,New York City,NY
2.8850684495383634,Lafayette House,655870,New York City,NY
3.0,Wellington Hotel,99307,New York City,NY
3.0,Bedford Hotel,93403,New York City,NY
3.5,Holiday Inn SoHo New York,223022,New York City,NY
4.0,The Time,112062,New York City,NY
3.0,Hotel Grand Union,122015,New York City,NY
2.0,Off Soho Suites,93374,New York City,NY
4.0,Hilton Manhattan East,93339,New York City,NY
4.0,Millennium Hotel Broadway,93486,New York City,NY
3.5,Club Quarters Midtown,223021,New York City,NY
2.0,Chelsea Savoy Hotel,112019,New York City,NY
4.0,Dylan Hotel,217622,New York City,NY
4.0,Doubletree Hotel Metropolitan - New York City,93466,New York City,NY
3.0,La Quinta Inn Manhattan,99774,New York City,NY
4.0,The Mansfield,93586,New York City,NY
4.0,The Shoreham,93612,New York City,NY
2.8850684495383634,Hotel Americano,2151571,New York City,NY
2.8850684495383634,Da Vinci Hotel,99365,New York City,NY
4.0,Dream New York,75688,New York City,NY
2.8850684495383634,60 Thompson - A Thompson Hotel,93398,New York City,NY
4.0,The Westin New York Grand Central,93593,New York City,NY
4.5,The Alex Hotel,281697,New York City,NY
2.0,Econo Lodge Times Square,93359,New York City,NY
3.0,Four Points by Sheraton Manhattan Chelsea,281234,New York City,NY
2.0,Sohotel,292140,New York City,NY
3.5,Washington Jefferson Hotel,99333,New York City,NY
3.0,Holiday Inn Express New York City Fifth Ave,584986,New York City,NY
2.8850684495383634,Herald Square Hotel,93452,New York City,NY
2.5,Travel Inn Hotel New York,93622,New York City,NY
5.0,Hotel Gansevoort,287626,New York City,NY
4.0,Hilton New York,611947,New York City,NY
3.5,Holiday Inn New York City - Wall Street,1234559,New York City,NY
4.0,Sheraton New York Times Square Hotel,93555,New York City,NY
4.5,Tribeca Grand Hotel,208455,New York City,NY
5.0,ONE UN New York,209382,New York City,NY
2.8850684495383634,Thompson LES - A Thompson Hotel,1128769,New York City,NY
4.0,The Helmsley Park Lane,93579,New York City,NY
4.0,Doubletree Hotel Chelsea New York City,1214829,New York City,NY
3.0,Holiday Inn Express NYC - Madison Square Garden,630950,New York City,NY
3.0,Murray Hill East Suites,93489,New York City,NY
4.0,Grand Hyatt New York,93450,New York City,NY
3.0,Ramada Eastside,99388,New York City,NY
2.0,The Jane,1181739,New York City,NY
3.0,Solita Soho Hotel,488793,New York City,NY
2.8850684495383634,The Sylvan Guest House,1217245,New York City,NY
2.8850684495383634,The Hotel at Times Square,249711,New York City,NY
2.8850684495383634,Hotel Verite,2096704,New York City,NY
2.8850684495383634,Larchmont Hotel,112041,New York City,NY
4.5,Loews Regency Hotel,93607,New York City,NY
2.0,Hotel 17,93379,New York City,NY
4.0,Sheraton Tribeca New York Hotel,1783324,New York City,NY
3.5,Courtyard New York Manhattan/Fifth Avenue,99391,New York City,NY
4.5,W New York - Downtown,1462005,New York City,NY
3.0,Hotel Newton,112039,New York City,NY
3.5,Four Points by Sheraton Midtown - Times Square,1464151,New York City,NY
2.0,Hotel 31,126257,New York City,NY
2.8850684495383634,The Standard High Line,1218720,New York City,NY
3.5,Room Mate Grace,518280,New York City,NY
3.0,The GEM Hotel Chelsea,1177864,New York City,NY
4.5,Waldorf Astoria New York,93618,New York City,NY
3.5,The Lombardy,93583,New York City,NY
4.0,"Carlton Hotel, Autograph Collection",93571,New York City,NY
3.0,Fairfield Inn & Suites by Marriott New York Manhattan / Times Square,1390172,New York City,NY
3.0,Fairfield Inn & Suites New York Manhattan / Fifth Avenue,1486164,New York City,NY
3.5,"Club Quarters, opposite Rockefeller Center",607712,New York City,NY
2.8850684495383634,Seafarers & International House,609602,New York City,NY
3.5,Radisson Martinique on Broadway,99425,New York City,NY
3.0,Equity Point New York @ Times Square,254605,New York City,NY
3.0,The MAve,1477775,New York City,NY
3.5,Novotel New York Times Square,93516,New York City,NY
3.0,"nyma, the New York Manhattan Hotel",224223,New York City,NY
4.0,The Roger,80110,New York City,NY
2.0,Comfort Inn Times Square West,1485603,New York City,NY
4.0,Sutton Court Hotel Residences,1733337,New York City,NY
4.5,W New York - Union Square,220243,New York City,NY
4.0,Renaissance New York Hotel 57,575732,New York City,NY
4.0,Gild Hall - A Thompson Hotel,122014,New York City,NY
4.0,Avalon Hotel,99387,New York City,NY
3.0,Carvi Hotel New York,1235341,New York City,NY
4.0,City Club Hotel,224226,New York City,NY
4.0,St Giles Hotel - The Court New York,194238,New York City,NY
3.0,Seton Hotel,121991,New York City,NY
2.8850684495383634,6 Columbus - A Thompson Hotel,93383,New York City,NY
2.0,Comfort Inn Manhattan,121996,New York City,NY
4.0,The New Yorker Hotel,122005,New York City,NY
4.0,West 57th Street by Hilton Club,1308397,New York City,NY
3.0,Broadway Plaza Hotel,223019,New York City,NY
4.5,JW Marriott Essex House New York,455186,New York City,NY
3.0,Hampton Inn 35th St. Empire State Building,1158763,New York City,NY
2.8850684495383634,Phillips Club,122004,New York City,NY
4.0,World Center Hotel,1553789,New York City,NY
3.0,Pod 39,3235844,New York City,NY
4.0,"Algonquin Hotel Times Square, Autograph Collection",93568,New York City,NY
2.8850684495383634,Soho House New York,313862,New York City,NY
4.0,Millenium Hilton,262330,New York City,NY
3.0,Holiday Inn Express New York City Times Square,1139717,New York City,NY
4.0,Club Quarters World Trade Center,1595302,New York City,NY
4.0,Blue Moon Hotel,601762,New York City,NY
2.0,Broadway at Times Square Hotel,112021,New York City,NY
2.8850684495383634,414 Hotel,217630,New York City,NY
4.0,Hilton New York Fashion District,1601249,New York City,NY
4.5,Dream Downtown,2173604,New York City,NY
3.5,The Belvedere,93569,New York City,NY
4.0,"The Standard, East Village",1149402,New York City,NY
3.0,Park South Hotel,225942,New York City,NY
3.5,Affinia Manhattan,93562,New York City,NY
3.5,Marmara Manhattan Hotel,121998,New York City,NY
3.0,The Wall Street Inn,251906,New York City,NY
2.8850684495383634,Chelsea Lodge,80083,New York City,NY
4.0,Affinia 50,502408,New York City,NY
4.0,InterContinental New York Barclay,93462,New York City,NY
4.0,New York Marriott Downtown,93477,New York City,NY
4.0,Hotel on Rivington,514488,New York City,NY
3.5,Courtyard by Marriott New York Manhattan / Times Square South,99368,New York City,NY
